h,0,totalCurrent,gyro,motorSpeedLeft,motorSpeedRight,motorRoller,batteryVoltage,pdpTemp,accelX,accelY,accelZ,current1,current2,current3,current14,current15
d,1,338.0,365.0,365.0,366.0,366.0,366.0,367.0,368.0,368.0,368.0,369.0,369.0,370.0,370.0,371.0
d,2,866.0,866.0,868.0,868.0,869.0,869.0,869.0,870.0,870.0,870.0,871.0,871.0,871.0,872.0,872.0
d,3,1373.0,1373.0,1374.0,1374.0,1374.0,1375.0,1375.0,1375.0,1376.0,1376.0,1376.0,1376.0,1377.0,1377.0,1377.0
d,4,1864.0,1864.0,1864.0,1865.0,1865.0,1865.0,1865.0,1865.0,1866.0,1866.0,1866.0,1867.0,1867.0,1867.0,1867.0
d,5,2463.0,2464.0,2464.0,2465.0,2465.0,2465.0,2465.0,2466.0,2466.0,2466.0,2466.0,2467.0,2467.0,2467.0,2468.0
d,6,2852.0,2852.0,2853.0,2853.0,2853.0,2854.0,2854.0,2854.0,2854.0,2855.0,2855.0,2856.0,2856.0,2857.0,2857.0
d,7,3400.0,3400.0,3400.0,3401.0,3401.0,3402.0,3402.0,3403.0,3403.0,3403.0,3404.0,3404.0,3404.0,3405.0,3405.0
d,8,3956.0,3957.0,3958.0,3958.0,3959.0,3959.0,3960.0,3960.0,3962.0,3962.0,3962.0,3963.0,3963.0,3964.0,3964.0
d,9,4663.0,4663.0,4664.0,4664.0,4664.0,4665.0,4665.0,4666.0,4666.0,4666.0,4667.0,4667.0,4667.0,4668.0,4668.0
d,10,5346.0,5347.0,5347.0,5349.0,5350.0,5350.0,5351.0,5351.0,5352.0,5352.0,5352.0,5353.0,5353.0,5353.0,5354.0
d,11,5999.0,6001.0,6001.0,6002.0,6002.0,6003.0,6005.0,6005.0,6006.0,6007.0,6007.0,6008.0,6009.0,6010.0,6010.0
d,12,6683.0,6685.0,6686.0,6687.0,6688.0,6688.0,6689.0,6689.0,6690.0,6690.0,6691.0,6692.0,6692.0,6693.0,6693.0
d,13,7507.0,7509.0,7510.0,7511.0,7511.0,7511.0,7512.0,7513.0,7513.0,7513.0,7514.0,7514.0,7514.0,7515.0,7515.0
d,14,8395.0,8396.0,8397.0,8398.0,8398.0,8399.0,8399.0,8400.0,8401.0,8401.0,8402.0,8404.0,8404.0,8405.0,8406.0
d,15,10226.0,10227.0,10228.0,10231.0,10231.0,10232.0,10233.0,10234.0,10235.0,10237.0,10237.0,10239.0,10240.0,10241.0,10242.0
d,16,11569.0,11572.0,11573.0,11574.0,11575.0,11575.0,11576.0,11577.0,11577.0,11578.0,11579.0,11580.0,11581.0,11582.0,11582.0
d,17,13346.0,13350.0,13351.0,13352.0,13353.0,13354.0,13355.0,13355.0,13356.0,13357.0,13357.0,13357.0,13358.0,13359.0,13359.0
d,18,15346.0,15350.0,15351.0,15353.0,15354.0,15356.0,15356.0,15358.0,15359.0,15360.0,15362.0,15363.0,15364.0,15366.0,15367.0
d,19,17856.0,17860.0,17862.0,17864.0,17866.0,17869.0,17870.0,17872.0,17874.0,17876.0,17878.0,17880.0,17882.0,17884.0,17886.0
d,20,20420.0,20427.0,20430.0,20432.0,20434.0,20437.0,20439.0,20441.0,20443.0,20445.0,20448.0,20450.0,20452.0,20453.0,20455.0
d,21,23361.0,23366.0,23370.0,23375.0,23379.0,23388.0,23392.0,23394.0,23397.0,23400.0,23402.0,23404.0,23406.0,23406.0,23406.0
d,22,26552.0,26557.0,26559.0,26564.0,26572.0,26574.0,26576.0,26578.0,26580.0,26583.0,26585.0,26587.0,26589.0,26591.0,26593.0
d,23,28711.0,28711.0,28711.0,28711.0,28711.0,28711.0,28711.0,28711.0,28711.0,28712.0,28712.0,28714.0,28715.0,28715.0,28717.0
d,24,31340.0,31345.0,31347.0,31350.0,31353.0,31356.0,31358.0,31360.0,31362.0,31366.0,31368.0,31370.0,31372.0,31374.0,31376.0
d,25,34285.0,34289.0,34292.0,34294.0,34297.0,34299.0,34300.0,34302.0,34304.0,34307.0,34309.0,34312.0,34315.0,34317.0,34319.0
d,26,37368.0,37374.0,37376.0,37379.0,37381.0,37384.0,37386.0,37388.0,37390.0,37393.0,37395.0,37396.0,37398.0,37400.0,37402.0
d,27,39755.0,39765.0,39768.0,39769.0,39772.0,39774.0,39777.0,39779.0,39781.0,39783.0,39785.0,39787.0,39789.0,39791.0,39793.0
d,28,42538.0,42543.0,42546.0,42549.0,42551.0,42554.0,42556.0,42558.0,42560.0,42562.0,42564.0,42566.0,42568.0,42570.0,42572.0
d,29,45449.0,45456.0,45458.0,45461.0,45463.0,45466.0,45468.0,45470.0,45471.0,45474.0,45476.0,45478.0,45480.0,45482.0,45484.0
d,30,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0,48397.0
d,31,50859.0,50865.0,50868.0,50870.0,50872.0,50874.0,50876.0,50878.0,50880.0,50883.0,50885.0,50887.0,50889.0,50891.0,50893.0
d,32,53633.0,53637.0,53639.0,53640.0,53643.0,53645.0,53648.0,53650.0,53652.0,53654.0,53656.0,53658.0,53660.0,53662.0,53663.0
d,33,56368.0,56375.0,56377.0,56379.0,56381.0,56384.0,56385.0,56387.0,56389.0,56391.0,56393.0,56395.0,56398.0,56400.0,56402.0
d,34,59149.0,59155.0,59156.0,59159.0,59163.0,59166.0,59168.0,59170.0,59172.0,59175.0,59177.0,59178.0,59180.0,59182.0,59184.0
d,35,61638.0,61642.0,61645.0,61646.0,61648.0,61650.0,61652.0,61656.0,61658.0,61660.0,61662.0,61664.0,61666.0,61668.0,61669.0
d,36,64638.0,64645.0,64647.0,64649.0,64651.0,64653.0,64656.0,64658.0,64660.0,64664.0,64666.0,64668.0,64670.0,64671.0,64672.0
d,37,67330.0,67335.0,67338.0,67341.0,67343.0,67346.0,67347.0,67349.0,67351.0,67354.0,67356.0,67358.0,67362.0,67364.0,67366.0
d,38,70207.0,70210.0,70212.0,70215.0,70217.0,70220.0,70222.0,70224.0,70226.0,70228.0,70231.0,70232.0,70234.0,70236.0,70238.0
d,39,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0,73457.0
d,40,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75798.0,75799.0,75799.0
d,41,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0,78627.0
d,42,81141.0,81145.0,81147.0,81148.0,81151.0,81153.0,81155.0,81158.0,81160.0,81162.0,81165.0,81167.0,81169.0,81170.0,81172.0
d,43,84378.0,84382.0,84382.0,84384.0,84385.0,84387.0,84389.0,84391.0,84393.0,84395.0,84397.0,84399.0,84401.0,84403.0,84405.0
d,44,86649.0,86655.0,86657.0,86660.0,86662.0,86664.0,86666.0,86668.0,86670.0,86673.0,86675.0,86677.0,86679.0,86681.0,86683.0
d,45,89001.0,89001.0,89001.0,89001.0,89001.0,89001.0,89001.0,89002.0,89002.0,89004.0,89006.0,89007.0,89009.0,89010.0,89012.0
d,46,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0,92185.0
d,47,94629.0,94636.0,94638.0,94642.0,94644.0,94646.0,94648.0,94652.0,94654.0,94656.0,94658.0,94661.0,94663.0,94665.0,94667.0
d,48,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0,97786.0
d,49,100321.0,100324.0,100326.0,100329.0,100332.0,100334.0,100336.0,100339.0,100341.0,100343.0,100345.0,100347.0,100350.0,100353.0,100355.0
d,50,102788.0,102793.0,102796.0,102798.0,102801.0,102803.0,102805.0,102807.0,102809.0,102811.0,102813.0,102815.0,102816.0,102819.0,102823.0
d,51,105381.0,105385.0,105388.0,105390.0,105393.0,105396.0,105397.0,105399.0,105402.0,105404.0,105406.0,105408.0,105411.0,105413.0,105415.0
d,52,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0,108532.0
d,53,111034.0,111038.0,111040.0,111043.0,111046.0,111048.0,111050.0,111052.0,111054.0,111056.0,111058.0,111060.0,111062.0,111064.0,111066.0
d,54,113434.0,113442.0,113446.0,113448.0,113450.0,113453.0,113455.0,113457.0,113459.0,113461.0,113464.0,113466.0,113468.0,113470.0,113472.0
d,55,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0,116074.0
d,56,118538.0,118542.0,118545.0,118546.0,118549.0,118551.0,118554.0,118556.0,118559.0,118561.0,118563.0,118565.0,118567.0,118569.0,118570.0
d,57,121501.0,121504.0,121507.0,121509.0,121511.0,121512.0,121518.0,121521.0,121522.0,121524.0,121524.0,121525.0,121526.0,121528.0,121530.0
d,58,123647.0,123647.0,123649.0,123650.0,123651.0,123652.0,123653.0,123653.0,123653.0,123654.0,123656.0,123658.0,123660.0,123662.0,123664.0
d,59,126227.0,126227.0,126228.0,126230.0,126240.0,126242.0,126244.0,126246.0,126248.0,126249.0,126251.0,126253.0,126255.0,126257.0,126259.0
d,60,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0,129390.0
d,61,131578.0,131578.0,131578.0,131578.0,131578.0,131578.0,131579.0,131580.0,131582.0,131584.0,131586.0,131587.0,131589.0,131591.0,131593.0
d,62,134833.0,134835.0,134836.0,134837.0,134838.0,134839.0,134841.0,134842.0,134844.0,134846.0,134848.0,134850.0,134852.0,134853.0,134855.0
d,63,137111.0,137111.0,137111.0,137111.0,137112.0,137113.0,137115.0,137116.0,137117.0,137118.0,137120.0,137122.0,137124.0,137126.0,137128.0
d,64,140037.0,140045.0,140048.0,140049.0,140051.0,140053.0,140055.0,140057.0,140059.0,140061.0,140063.0,140065.0,140067.0,140068.0,140070.0
d,65,143144.0,143148.0,143151.0,143154.0,143156.0,143158.0,143161.0,143163.0,143165.0,143167.0,143168.0,143170.0,143172.0,143174.0,143175.0
d,66,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0,145904.0
d,67,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0,148627.0
d,68,151068.0,151068.0,151068.0,151068.0,151069.0,151071.0,151073.0,151075.0,151077.0,151079.0,151080.0,151081.0,151083.0,151084.0,151086.0
d,69,153809.0,153814.0,153816.0,153818.0,153821.0,153822.0,153824.0,153826.0,153827.0,153829.0,153831.0,153833.0,153835.0,153837.0,153839.0
d,70,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0,157131.0
d,71,160007.0,160013.0,160016.0,160017.0,160019.0,160020.0,160022.0,160023.0,160025.0,160027.0,160029.0,160031.0,160033.0,160034.0,160036.0
d,72,162537.0,162544.0,162547.0,162549.0,162552.0,162553.0,162555.0,162557.0,162559.0,162561.0,162563.0,162565.0,162567.0,162568.0,162570.0
d,73,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165222.0,165223.0,165225.0,165226.0
d,74,167761.0,167764.0,167765.0,167765.0,167765.0,167766.0,167767.0,167769.0,167771.0,167772.0,167774.0,167776.0,167778.0,167780.0,167782.0
d,75,170350.0,170357.0,170360.0,170362.0,170364.0,170366.0,170368.0,170370.0,170372.0,170373.0,170375.0,170377.0,170379.0,170381.0,170382.0
d,76,173430.0,173437.0,173440.0,173443.0,173445.0,173446.0,173448.0,173450.0,173452.0,173454.0,173456.0,173458.0,173460.0,173461.0,173461.0
d,77,176008.0,176013.0,176015.0,176017.0,176019.0,176021.0,176023.0,176025.0,176027.0,176028.0,176030.0,176032.0,176032.0,176032.0,176032.0
d,78,178544.0,178553.0,178556.0,178559.0,178561.0,178563.0,178564.0,178565.0,178567.0,178569.0,178571.0,178573.0,178575.0,178577.0,178579.0
d,79,181030.0,181030.0,181033.0,181037.0,181040.0,181043.0,181045.0,181047.0,181049.0,181051.0,181053.0,181055.0,181056.0,181058.0,181060.0
d,80,184250.0,184254.0,184257.0,184259.0,184264.0,184266.0,184267.0,184270.0,184273.0,184276.0,184278.0,184281.0,184284.0,184286.0,184289.0
d,81,186746.0,186752.0,186755.0,186757.0,186761.0,186763.0,186765.0,186767.0,186769.0,186770.0,186772.0,186774.0,186776.0,186778.0,186780.0
d,82,189226.0,189233.0,189236.0,189238.0,189240.0,189243.0,189245.0,189246.0,189249.0,189250.0,189252.0,189254.0,189256.0,189258.0,189260.0
d,83,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0,192471.0
d,84,195054.0,195054.0,195055.0,195056.0,195058.0,195060.0,195062.0,195064.0,195065.0,195067.0,195069.0,195071.0,195073.0,195075.0,195076.0
d,85,197512.0,197519.0,197522.0,197524.0,197526.0,197528.0,197530.0,197531.0,197534.0,197536.0,197538.0,197540.0,197542.0,197544.0,197545.0
d,86,200371.0,200373.0,200375.0,200377.0,200379.0,200381.0,200383.0,200385.0,200389.0,200391.0,200393.0,200394.0,200396.0,200398.0,200399.0
d,87,203485.0,203489.0,203492.0,203494.0,203496.0,203498.0,203500.0,203502.0,203504.0,203506.0,203510.0,203512.0,203513.0,203515.0,203517.0
d,88,206857.0,206859.0,206859.0,206859.0,206860.0,206860.0,206860.0,206860.0,206861.0,206861.0,206862.0,206862.0,206862.0,206863.0,206864.0
d,89,209064.0,209074.0,209077.0,209079.0,209081.0,209083.0,209085.0,209087.0,209088.0,209090.0,209091.0,209093.0,209094.0,209096.0,209097.0
d,90,211707.0,211710.0,211712.0,211718.0,211720.0,211722.0,211724.0,211726.0,211727.0,211729.0,211731.0,211733.0,211734.0,211736.0,211738.0
d,91,214347.0,214352.0,214355.0,214357.0,214359.0,214361.0,214363.0,214366.0,214370.0,214373.0,214375.0,214378.0,214380.0,214382.0,214383.0
d,92,217391.0,217398.0,217401.0,217403.0,217406.0,217407.0,217409.0,217411.0,217413.0,217415.0,217417.0,217419.0,217421.0,217423.0,217424.0
d,93,219658.0,219663.0,219664.0,219666.0,219668.0,219670.0,219672.0,219673.0,219676.0,219677.0,219679.0,219681.0,219683.0,219685.0,219686.0
d,94,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0,222901.0
d,95,225920.0,225928.0,225931.0,225933.0,225934.0,225934.0,225934.0,225934.0,225936.0,225938.0,225939.0,225941.0,225942.0,225944.0,225946.0
d,96,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0,228898.0
d,97,231242.0,231242.0,231242.0,231242.0,231242.0,231242.0,231242.0,231242.0,231242.0,231243.0,231245.0,231247.0,231249.0,231251.0,231252.0
d,98,233838.0,233842.0,233845.0,233847.0,233849.0,233851.0,233853.0,233855.0,233857.0,233859.0,233860.0,233862.0,233864.0,233866.0,233868.0
d,99,236610.0,236617.0,236620.0,236622.0,236624.0,236626.0,236628.0,236629.0,236630.0,236632.0,236634.0,236636.0,236638.0,236639.0,236641.0
d,101,241642.0,241647.0,241649.0,241651.0,241653.0,241655.0,241656.0,241658.0,241660.0,241662.0,241664.0,241666.0,241668.0,241670.0,241672.0
d,102,244295.0,244297.0,244298.0,244298.0,244300.0,244301.0,244303.0,244304.0,244306.0,244308.0,244309.0,244311.0,244313.0,244314.0,244316.0
d,103,246822.0,246829.0,246832.0,246834.0,246837.0,246839.0,246841.0,246843.0,246845.0,246846.0,246848.0,246850.0,246852.0,246854.0,246856.0
d,104,249279.0,249281.0,249285.0,249287.0,249289.0,249289.0,249292.0,249296.0,249298.0,249300.0,249302.0,249304.0,249306.0,249308.0,249310.0
d,105,252122.0,252126.0,252128.0,252129.0,252132.0,252134.0,252136.0,252137.0,252140.0,252142.0,252144.0,252146.0,252148.0,252150.0,252151.0
d,106,255163.0,255163.0,255163.0,255164.0,255166.0,255167.0,255169.0,255171.0,255172.0,255174.0,255175.0,255177.0,255177.0,255178.0,255180.0
d,107,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0,257905.0
d,108,260574.0,260578.0,260581.0,260583.0,260586.0,260588.0,260590.0,260592.0,260594.0,260596.0,260598.0,260599.0,260601.0,260603.0,260605.0
d,109,263637.0,263643.0,263646.0,263648.0,263650.0,263652.0,263655.0,263657.0,263659.0,263661.0,263663.0,263664.0,263666.0,263668.0,263670.0
d,110,265921.0,265921.0,265921.0,265921.0,265921.0,265922.0,265923.0,265925.0,265926.0,265928.0,265928.0,265929.0,265930.0,265932.0,265934.0
d,111,268619.0,268624.0,268627.0,268630.0,268632.0,268634.0,268636.0,268638.0,268640.0,268642.0,268644.0,268646.0,268648.0,268650.0,268651.0
d,112,271236.0,271241.0,271244.0,271246.0,271251.0,271253.0,271255.0,271257.0,271259.0,271261.0,271262.0,271264.0,271266.0,271268.0,271270.0
d,113,274506.0,274510.0,274513.0,274514.0,274514.0,274515.0,274516.0,274517.0,274519.0,274520.0,274522.0,274524.0,274525.0,274530.0,274534.0
d,114,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0,276943.0
d,115,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0,279941.0
d,116,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0,282542.0
d,117,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0,285722.0
d,118,288543.0,288549.0,288551.0,288553.0,288555.0,288557.0,288559.0,288561.0,288565.0,288567.0,288569.0,288571.0,288572.0,288574.0,288576.0
d,119,291215.0,291215.0,291215.0,291215.0,291218.0,291221.0,291224.0,291226.0,291228.0,291233.0,291235.0,291236.0,291238.0,291240.0,291242.0
d,120,294201.0,294206.0,294209.0,294211.0,294213.0,294215.0,294217.0,294219.0,294221.0,294223.0,294225.0,294227.0,294229.0,294231.0,294233.0
d,121,296195.0,296201.0,296203.0,296205.0,296207.0,296209.0,296211.0,296212.0,296215.0,296217.0,296219.0,296220.0,296225.0,296227.0,296229.0
d,122,298751.0,298751.0,298751.0,298751.0,298752.0,298756.0,298759.0,298762.0,298764.0,298766.0,298768.0,298770.0,298772.0,298774.0,298778.0
d,123,302022.0,302025.0,302032.0,302032.0,302032.0,302035.0,302037.0,302039.0,302041.0,302043.0,302045.0,302047.0,302047.0,302057.0,302059.0
d,124,304343.0,304351.0,304352.0,304353.0,304355.0,304356.0,304358.0,304359.0,304361.0,304362.0,304363.0,304365.0,304366.0,304367.0,304368.0
d,125,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0,306908.0
d,126,309647.0,309648.0,309649.0,309650.0,309651.0,309653.0,309654.0,309655.0,309656.0,309657.0,309657.0,309659.0,309660.0,309661.0,309663.0
d,127,312791.0,312797.0,312799.0,312800.0,312801.0,312803.0,312804.0,312805.0,312807.0,312808.0,312810.0,312811.0,312813.0,312814.0,312815.0
d,128,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315397.0,315398.0,315398.0
d,129,317997.0,318002.0,318004.0,318006.0,318007.0,318009.0,318010.0,318012.0,318012.0,318014.0,318015.0,318016.0,318018.0,318019.0,318020.0
d,130,320897.0,320900.0,320903.0,320904.0,320906.0,320908.0,320909.0,320911.0,320913.0,320914.0,320915.0,320917.0,320918.0,320919.0,320921.0
d,131,322990.0,322992.0,322992.0,322993.0,322994.0,322996.0,322997.0,322998.0,323000.0,323001.0,323002.0,323004.0,323005.0,323006.0,323007.0
d,132,325868.0,325872.0,325874.0,325876.0,325878.0,325878.0,325879.0,325881.0,325882.0,325884.0,325885.0,325886.0,325888.0,325889.0,325890.0
d,133,328565.0,328568.0,328571.0,328572.0,328574.0,328576.0,328577.0,328577.0,328579.0,328580.0,328581.0,328583.0,328584.0,328585.0,328586.0
d,134,331331.0,331334.0,331336.0,331337.0,331338.0,331339.0,331340.0,331341.0,331343.0,331344.0,331345.0,331347.0,331347.0,331348.0,331349.0
d,135,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0,334474.0
d,136,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337026.0,337027.0
d,137,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0,340291.0
d,138,343163.0,343169.0,343170.0,343172.0,343173.0,343175.0,343176.0,343177.0,343179.0,343180.0,343182.0,343183.0,343184.0,343186.0,343187.0
d,139,345424.0,345424.0,345424.0,345424.0,345424.0,345424.0,345425.0,345426.0,345426.0,345426.0,345427.0,345428.0,345429.0,345429.0,345430.0
d,140,347977.0,347979.0,347980.0,347981.0,347982.0,347983.0,347984.0,347985.0,347986.0,347986.0,347987.0,347988.0,347989.0,347991.0,347992.0
d,141,351259.0,351263.0,351265.0,351266.0,351267.0,351271.0,351273.0,351274.0,351275.0,351277.0,351278.0,351282.0,351284.0,351285.0,351285.0
d,142,353816.0,353822.0,353824.0,353826.0,353827.0,353828.0,353829.0,353830.0,353832.0,353834.0,353835.0,353836.0,353837.0,353839.0,353840.0
d,143,356713.0,356716.0,356718.0,356720.0,356722.0,356723.0,356724.0,356725.0,356726.0,356728.0,356729.0,356729.0,356730.0,356731.0,356732.0
d,144,359903.0,359906.0,359908.0,359909.0,359910.0,359912.0,359913.0,359914.0,359916.0,359917.0,359918.0,359920.0,359921.0,359922.0,359923.0
d,145,362199.0,362206.0,362208.0,362210.0,362212.0,362213.0,362214.0,362216.0,362217.0,362219.0,362219.0,362220.0,362222.0,362222.0,362224.0
d,146,365208.0,365211.0,365217.0,365219.0,365220.0,365222.0,365223.0,365223.0,365225.0,365227.0,365228.0,365230.0,365231.0,365233.0,365234.0
d,147,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0,368035.0
d,148,370757.0,370764.0,370766.0,370768.0,370770.0,370772.0,370773.0,370774.0,370776.0,370777.0,370779.0,370780.0,370781.0,370783.0,370784.0
d,149,373480.0,373483.0,373485.0,373487.0,373488.0,373490.0,373491.0,373492.0,373494.0,373495.0,373497.0,373498.0,373499.0,373501.0,373502.0
d,150,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0,376443.0
d,151,379297.0,379298.0,379300.0,379301.0,379302.0,379303.0,379305.0,379306.0,379307.0,379308.0,379309.0,379310.0,379310.0,379311.0,379313.0
d,152,381719.0,381724.0,381726.0,381727.0,381729.0,381730.0,381732.0,381733.0,381735.0,381736.0,381737.0,381739.0,381740.0,381741.0,381743.0
d,153,384899.0,384899.0,384899.0,384899.0,384899.0,384899.0,384899.0,384900.0,384901.0,384902.0,384903.0,384904.0,384905.0,384906.0,384907.0
d,154,388295.0,388299.0,388301.0,388302.0,388304.0,388305.0,388306.0,388308.0,388309.0,388311.0,388312.0,388313.0,388315.0,388316.0,388317.0
d,155,390795.0,390802.0,390804.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0,390806.0
d,156,393927.0,393929.0,393931.0,393932.0,393933.0,393934.0,393935.0,393936.0,393937.0,393938.0,393939.0,393941.0,393942.0,393943.0,393945.0
d,157,396601.0,396605.0,396607.0,396609.0,396610.0,396612.0,396613.0,396614.0,396616.0,396617.0,396618.0,396620.0,396621.0,396622.0,396623.0
d,158,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0,399205.0
d,159,401621.0,401624.0,401626.0,401628.0,401630.0,401631.0,401633.0,401634.0,401636.0,401637.0,401638.0,401640.0,401641.0,401643.0,401644.0
d,160,404244.0,404249.0,404252.0,404253.0,404255.0,404256.0,404258.0,404259.0,404260.0,404262.0,404263.0,404265.0,404266.0,404267.0,404269.0
d,161,407138.0,407141.0,407143.0,407145.0,407146.0,407148.0,407149.0,407151.0,407152.0,407153.0,407155.0,407156.0,407157.0,407159.0,407160.0
d,162,409607.0,409612.0,409615.0,409616.0,409618.0,409619.0,409621.0,409622.0,409624.0,409625.0,409626.0,409628.0,409629.0,409630.0,409632.0
d,163,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0,412758.0
d,164,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0,415673.0
d,165,419070.0,419072.0,419074.0,419076.0,419078.0,419080.0,419082.0,419082.0,419082.0,419082.0,419083.0,419084.0,419085.0,419087.0,419088.0
d,166,421297.0,421297.0,421297.0,421298.0,421301.0,421303.0,421305.0,421307.0,421309.0,421311.0,421312.0,421314.0,421315.0,421316.0,421317.0
d,167,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0,424429.0
d,168,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0,427446.0
d,169,430190.0,430196.0,430199.0,430201.0,430203.0,430204.0,430206.0,430207.0,430209.0,430210.0,430212.0,430213.0,430214.0,430216.0,430217.0
d,170,433009.0,433014.0,433016.0,433018.0,433020.0,433022.0,433023.0,433025.0,433026.0,433028.0,433029.0,433030.0,433032.0,433033.0,433034.0
d,171,435366.0,435370.0,435372.0,435373.0,435375.0,435377.0,435378.0,435379.0,435381.0,435382.0,435384.0,435385.0,435386.0,435388.0,435389.0
d,172,437964.0,437969.0,437971.0,437972.0,437974.0,437975.0,437977.0,437978.0,437979.0,437981.0,437982.0,437983.0,437985.0,437986.0,437987.0
d,173,440776.0,440779.0,440781.0,440783.0,440785.0,440787.0,440788.0,440790.0,440792.0,440793.0,440795.0,440796.0,440797.0,440799.0,440800.0
d,174,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0,443614.0
d,175,446028.0,446028.0,446028.0,446028.0,446028.0,446028.0,446028.0,446028.0,446028.0,446029.0,446030.0,446031.0,446031.0,446031.0,446031.0
d,176,448911.0,448914.0,448916.0,448918.0,448919.0,448921.0,448922.0,448922.0,448923.0,448924.0,448925.0,448925.0,448926.0,448927.0,448928.0
d,177,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0,452178.0
